"","taxonname","group","year","abundance","relative_abundance","relative_abundance_perc","log_abundance","group2"
"2190","Limnephilidae_Gen._sp.","Trichoptera",2016,0,0,0,0,"EPT"
"2191","Limnephilidae_Gen._sp.","Trichoptera",2017,36,0,0,3.61091791264422,"EPT"
"2192","Limnephilidae_Gen._sp.","Trichoptera",2020,0,0,0,0,"EPT"
"2193","Limnephilus_affinis","Trichoptera",2010,0,0,0,0,"EPT"
"2194","Limnephilus_affinis","Trichoptera",2012,0,0,0,0,"EPT"
"2195","Limnephilus_affinis","Trichoptera",2013,0,0,0,0,"EPT"
"2196","Limnephilus_affinis","Trichoptera",2014,6,0,0,1.94591014905531,"EPT"
"2197","Limnephilus_affinis","Trichoptera",2015,0,0,0,0,"EPT"
"2198","Limnephilus_affinis","Trichoptera",2016,0,0,0,0,"EPT"
"2199","Limnephilus_affinis","Trichoptera",2017,0,0,0,0,"EPT"
"2200","Limnephilus_affinis","Trichoptera",2020,0,0,0,0,"EPT"
"2201","Limnephilus_binotatus","Trichoptera",2010,0,0,0,0,"EPT"
"2202","Limnephilus_binotatus","Trichoptera",2012,0,0,0,0,"EPT"
"2203","Limnephilus_binotatus","Trichoptera",2013,0,0,0,0,"EPT"
"2204","Limnephilus_binotatus","Trichoptera",2014,0,0,0,0,"EPT"
"2205","Limnephilus_binotatus","Trichoptera",2015,0,0,0,0,"EPT"
"2206","Limnephilus_binotatus","Trichoptera",2016,0,0,0,0,"EPT"
"2207","Limnephilus_binotatus","Trichoptera",2017,0,0,0,0,"EPT"
"2208","Limnephilus_binotatus","Trichoptera",2020,6,0,0,1.94591014905531,"EPT"
"2209","Limnephilus_bipunctatus","Trichoptera",2010,0,0,0,0,"EPT"
"2210","Limnephilus_bipunctatus","Trichoptera",2012,0,0,0,0,"EPT"
"2211","Limnephilus_bipunctatus","Trichoptera",2013,0,0,0,0,"EPT"
"2212","Limnephilus_bipunctatus","Trichoptera",2014,0,0,0,0,"EPT"
"2213","Limnephilus_bipunctatus","Trichoptera",2015,0,0,0,0,"EPT"
"2214","Limnephilus_bipunctatus","Trichoptera",2016,0,0,0,0,"EPT"
"2215","Limnephilus_bipunctatus","Trichoptera",2017,10,0,0,2.39789527279837,"EPT"
"2216","Limnephilus_bipunctatus","Trichoptera",2020,0,0,0,0,"EPT"
"2217","Limnephilus_borealis","Trichoptera",2010,0,0,0,0,"EPT"
"2218","Limnephilus_borealis","Trichoptera",2012,0,0,0,0,"EPT"
"2219","Limnephilus_borealis","Trichoptera",2013,0,0,0,0,"EPT"
"2220","Limnephilus_borealis","Trichoptera",2014,0,0,0,0,"EPT"
"2221","Limnephilus_borealis","Trichoptera",2015,0,0,0,0,"EPT"
"2222","Limnephilus_borealis","Trichoptera",2016,0,0,0,0,"EPT"
"2223","Limnephilus_borealis","Trichoptera",2017,54,0,0,4.00733318523247,"EPT"
"2224","Limnephilus_borealis","Trichoptera",2020,0,0,0,0,"EPT"
"2225","Limnephilus_decipiens","Trichoptera",2010,25,0,0,3.25809653802148,"EPT"
"2226","Limnephilus_decipiens","Trichoptera",2012,32,0,0,3.49650756146648,"EPT"
"2227","Limnephilus_decipiens","Trichoptera",2013,34,0,0,3.55534806148941,"EPT"
"2228","Limnephilus_decipiens","Trichoptera",2014,22,0,0,3.13549421592915,"EPT"
"2229","Limnephilus_decipiens","Trichoptera",2015,3,0,0,1.38629436111989,"EPT"
"2230","Limnephilus_decipiens","Trichoptera",2016,19,0,0,2.99573227355399,"EPT"
"2231","Limnephilus_decipiens","Trichoptera",2017,35,0,0,3.58351893845611,"EPT"
"2232","Limnephilus_decipiens","Trichoptera",2020,14,0,0,2.70805020110221,"EPT"
"2233","Limnephilus_flavicornis","Trichoptera",2010,6,0,0,1.94591014905531,"EPT"
"2234","Limnephilus_flavicornis","Trichoptera",2012,92,0,0,4.53259949315326,"EPT"
"2235","Limnephilus_flavicornis","Trichoptera",2013,26,0,0,3.29583686600433,"EPT"
"2236","Limnephilus_flavicornis","Trichoptera",2014,21,0,0,3.09104245335832,"EPT"
"2237","Limnephilus_flavicornis","Trichoptera",2015,7,0,0,2.07944154167984,"EPT"
"2238","Limnephilus_flavicornis","Trichoptera",2016,5,0,0,1.79175946922805,"EPT"
"2239","Limnephilus_flavicornis","Trichoptera",2017,21,0,0,3.09104245335832,"EPT"
"2240","Limnephilus_flavicornis","Trichoptera",2020,0,0,0,0,"EPT"
"2241","Limnephilus_fuscicornis","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"2242","Limnephilus_fuscicornis","Trichoptera",2012,32,0,0,3.49650756146648,"EPT"
"2243","Limnephilus_fuscicornis","Trichoptera",2013,13,0,0,2.63905732961526,"EPT"
"2244","Limnephilus_fuscicornis","Trichoptera",2014,13,0,0,2.63905732961526,"EPT"
"2245","Limnephilus_fuscicornis","Trichoptera",2015,0,0,0,0,"EPT"
"2246","Limnephilus_fuscicornis","Trichoptera",2016,3,0,0,1.38629436111989,"EPT"
"2247","Limnephilus_fuscicornis","Trichoptera",2017,26,0,0,3.29583686600433,"EPT"
"2248","Limnephilus_fuscicornis","Trichoptera",2020,0,0,0,0,"EPT"
"2249","Limnephilus_lunatus","Trichoptera",2010,0,0,0,0,"EPT"
"2250","Limnephilus_lunatus","Trichoptera",2012,156,0,0,5.05624580534831,"EPT"
"2251","Limnephilus_lunatus","Trichoptera",2013,0,0,0,0,"EPT"
"2252","Limnephilus_lunatus","Trichoptera",2014,0,0,0,0,"EPT"
"2253","Limnephilus_lunatus","Trichoptera",2015,0,0,0,0,"EPT"
"2254","Limnephilus_lunatus","Trichoptera",2016,0,0,0,0,"EPT"
"2255","Limnephilus_lunatus","Trichoptera",2017,0,0,0,0,"EPT"
"2256","Limnephilus_lunatus","Trichoptera",2020,0,0,0,0,"EPT"
"2257","Limnephilus_politus","Trichoptera",2010,75,0,0,4.33073334028633,"EPT"
"2258","Limnephilus_politus","Trichoptera",2012,84,0,0,4.44265125649032,"EPT"
"2259","Limnephilus_politus","Trichoptera",2013,42,0,0,3.76120011569356,"EPT"
"2260","Limnephilus_politus","Trichoptera",2014,42,0,0,3.76120011569356,"EPT"
"2261","Limnephilus_politus","Trichoptera",2015,0,0,0,0,"EPT"
"2262","Limnephilus_politus","Trichoptera",2016,27,0,0,3.3322045101752,"EPT"
"2263","Limnephilus_politus","Trichoptera",2017,44,0,0,3.80666248977032,"EPT"
"2264","Limnephilus_politus","Trichoptera",2020,0,0,0,0,"EPT"
"2265","Limnephilus_rhombicus_ssp.","Trichoptera",2010,57,0,0,4.06044301054642,"EPT"
"2266","Limnephilus_rhombicus_ssp.","Trichoptera",2012,247,0.01,1,5.51342874616498,"EPT"
"2267","Limnephilus_rhombicus_ssp.","Trichoptera",2013,186,0.01,1,5.23110861685459,"EPT"
"2268","Limnephilus_rhombicus_ssp.","Trichoptera",2014,19,0,0,2.99573227355399,"EPT"
"2269","Limnephilus_rhombicus_ssp.","Trichoptera",2015,11,0,0,2.484906649788,"EPT"
"2270","Limnephilus_rhombicus_ssp.","Trichoptera",2016,53,0,0,3.98898404656427,"EPT"
"2271","Limnephilus_rhombicus_ssp.","Trichoptera",2017,248,0.01,1,5.51745289646471,"EPT"
"2272","Limnephilus_rhombicus_ssp.","Trichoptera",2020,67,0,0,4.21950770517611,"EPT"
"2273","Limnephilus_sp.","Trichoptera",2010,72,0,0,4.29045944114839,"EPT"
"2274","Limnephilus_sp.","Trichoptera",2012,67,0,0,4.21950770517611,"EPT"
"2275","Limnephilus_sp.","Trichoptera",2013,36,0,0,3.61091791264422,"EPT"
"2276","Limnephilus_sp.","Trichoptera",2014,2,0,0,1.09861228866811,"EPT"
"2277","Limnephilus_sp.","Trichoptera",2015,77,0,0,4.35670882668959,"EPT"
"2278","Limnephilus_sp.","Trichoptera",2016,44,0,0,3.80666248977032,"EPT"
"2279","Limnephilus_sp.","Trichoptera",2017,107,0,0,4.68213122712422,"EPT"
"2280","Limnephilus_sp.","Trichoptera",2020,13,0,0,2.63905732961526,"EPT"
"2281","Limnephilus_stigma","Trichoptera",2010,90,0.01,1,4.51085950651685,"EPT"
"2282","Limnephilus_stigma","Trichoptera",2012,44,0,0,3.80666248977032,"EPT"
"2283","Limnephilus_stigma","Trichoptera",2013,287,0.01,1,5.66296048013595,"EPT"
"2284","Limnephilus_stigma","Trichoptera",2014,106,0,0,4.67282883446191,"EPT"
"2285","Limnephilus_stigma","Trichoptera",2015,29,0,0,3.40119738166216,"EPT"
"2286","Limnephilus_stigma","Trichoptera",2016,50,0,0,3.93182563272433,"EPT"
"2287","Limnephilus_stigma","Trichoptera",2017,218,0.01,1,5.3890717298165,"EPT"
"2288","Limnephilus_stigma","Trichoptera",2020,34,0,0,3.55534806148941,"EPT"
"2289","Limnephilus_vittatus","Trichoptera",2010,0,0,0,0,"EPT"
"2290","Limnephilus_vittatus","Trichoptera",2012,72,0,0,4.29045944114839,"EPT"
"2291","Limnephilus_vittatus","Trichoptera",2013,0,0,0,0,"EPT"
"2292","Limnephilus_vittatus","Trichoptera",2014,0,0,0,0,"EPT"
"2293","Limnephilus_vittatus","Trichoptera",2015,0,0,0,0,"EPT"
"2294","Limnephilus_vittatus","Trichoptera",2016,0,0,0,0,"EPT"
"2295","Limnephilus_vittatus","Trichoptera",2017,0,0,0,0,"EPT"
"2296","Limnephilus_vittatus","Trichoptera",2020,0,0,0,0,"EPT"
"2297","Limnius_sp._Ad.","Coleoptera",2010,86,0.01,1,4.46590811865458,"Insect"
"2298","Limnius_sp._Ad.","Coleoptera",2012,117,0,0,4.77068462446567,"Insect"
"2299","Limnius_sp._Ad.","Coleoptera",2013,177,0.01,1,5.18178355029209,"Insect"
"2300","Limnius_sp._Ad.","Coleoptera",2014,238,0.01,1,5.47646355193151,"Insect"
"2301","Limnius_sp._Ad.","Coleoptera",2015,457,0.02,2,6.12686918411419,"Insect"
"2302","Limnius_sp._Ad.","Coleoptera",2016,39,0,0,3.68887945411394,"Insect"
"2303","Limnius_sp._Ad.","Coleoptera",2017,112,0,0,4.72738781871234,"Insect"
"2304","Limnius_sp._Ad.","Coleoptera",2020,59,0,0,4.0943445622221,"Insect"
"2305","Limnius_volckmari_Ad.","Coleoptera",2010,159,0.01,1,5.07517381523383,"Insect"
"2306","Limnius_volckmari_Ad.","Coleoptera",2012,895,0.02,2,6.79794041297493,"Insect"
"2307","Limnius_volckmari_Ad.","Coleoptera",2013,968,0.03,3,6.87626461189077,"Insect"
"2308","Limnius_volckmari_Ad.","Coleoptera",2014,725,0.02,2,6.5875500148248,"Insect"
"2309","Limnius_volckmari_Ad.","Coleoptera",2015,269,0.01,1,5.59842195899838,"Insect"
"2310","Limnius_volckmari_Ad.","Coleoptera",2016,885,0.03,3,6.78671695060508,"Insect"
"2311","Limnius_volckmari_Ad.","Coleoptera",2017,199,0.01,1,5.29831736654804,"Insect"
"2312","Limnius_volckmari_Ad.","Coleoptera",2020,100,0,0,4.61512051684126,"Insect"
"2313","Limnomysis_benedeni","Mysida",2010,0,0,0,0,"Crustacea"
"2314","Limnomysis_benedeni","Mysida",2012,0,0,0,0,"Crustacea"
"2315","Limnomysis_benedeni","Mysida",2013,41,0,0,3.73766961828337,"Crustacea"
"2316","Limnomysis_benedeni","Mysida",2014,63,0,0,4.15888308335967,"Crustacea"
"2317","Limnomysis_benedeni","Mysida",2015,431,0.02,2,6.06842558824411,"Crustacea"
"2318","Limnomysis_benedeni","Mysida",2016,161,0.01,1,5.08759633523238,"Crustacea"
"2319","Limnomysis_benedeni","Mysida",2017,599,0.02,2,6.39692965521615,"Crustacea"
"2320","Limnomysis_benedeni","Mysida",2020,1125,0.03,3,7.02642680869964,"Crustacea"
"2321","Limoniidae_Gen._sp.","Diptera",2010,5,0,0,1.79175946922805,"Insect"
"2322","Limoniidae_Gen._sp.","Diptera",2012,3,0,0,1.38629436111989,"Insect"
"2323","Limoniidae_Gen._sp.","Diptera",2013,56,0,0,4.04305126783455,"Insect"
"2324","Limoniidae_Gen._sp.","Diptera",2014,0,0,0,0,"Insect"
"2325","Limoniidae_Gen._sp.","Diptera",2015,8,0,0,2.19722457733622,"Insect"
"2326","Limoniidae_Gen._sp.","Diptera",2016,20,0,0,3.04452243772342,"Insect"
"2327","Limoniidae_Gen._sp.","Diptera",2017,46,0,0,3.85014760171006,"Insect"
"2328","Limoniidae_Gen._sp.","Diptera",2020,7,0,0,2.07944154167984,"Insect"
"2329","Lithax_obscurus","Trichoptera",2010,25,0,0,3.25809653802148,"EPT"
"2330","Lithax_obscurus","Trichoptera",2012,232,0.01,1,5.4510384535657,"EPT"
"2331","Lithax_obscurus","Trichoptera",2013,50,0,0,3.93182563272433,"EPT"
"2332","Lithax_obscurus","Trichoptera",2014,2,0,0,1.09861228866811,"EPT"
"2333","Lithax_obscurus","Trichoptera",2015,8,0,0,2.19722457733622,"EPT"
"2334","Lithax_obscurus","Trichoptera",2016,90,0,0,4.51085950651685,"EPT"
"2335","Lithax_obscurus","Trichoptera",2017,19,0,0,2.99573227355399,"EPT"
"2336","Lithax_obscurus","Trichoptera",2020,32,0,0,3.49650756146648,"EPT"
"2337","Lithoglyphus_naticoides","Gastropoda",2010,48,0,0,3.89182029811063,"Mollusc"
"2338","Lithoglyphus_naticoides","Gastropoda",2012,211,0.01,1,5.35658627467201,"Mollusc"
"2339","Lithoglyphus_naticoides","Gastropoda",2013,255,0.01,1,5.54517744447956,"Mollusc"
"2340","Lithoglyphus_naticoides","Gastropoda",2014,284,0.01,1,5.65248918026865,"Mollusc"
"2341","Lithoglyphus_naticoides","Gastropoda",2015,542,0.02,2,6.29710931993394,"Mollusc"
"2342","Lithoglyphus_naticoides","Gastropoda",2016,784,0.03,3,6.66568371778241,"Mollusc"
"2343","Lithoglyphus_naticoides","Gastropoda",2017,235,0.01,1,5.46383180502561,"Mollusc"
"2344","Lithoglyphus_naticoides","Gastropoda",2020,248,0.01,1,5.51745289646471,"Mollusc"
"2345","Lumbriculus_sp.","Oligochaeta",2010,12,0,0,2.56494935746154,"Annelid"
"2346","Lumbriculus_sp.","Oligochaeta",2012,24,0,0,3.2188758248682,"Annelid"
"2347","Lumbriculus_sp.","Oligochaeta",2013,66,0,0,4.20469261939097,"Annelid"
"2348","Lumbriculus_sp.","Oligochaeta",2014,10,0,0,2.39789527279837,"Annelid"
"2349","Lumbriculus_sp.","Oligochaeta",2015,0,0,0,0,"Annelid"
"2350","Lumbriculus_sp.","Oligochaeta",2016,26,0,0,3.29583686600433,"Annelid"
"2351","Lumbriculus_sp.","Oligochaeta",2017,47,0,0,3.87120101090789,"Annelid"
"2352","Lumbriculus_sp.","Oligochaeta",2020,2,0,0,1.09861228866811,"Annelid"
"2353","Lumbriculus_variegatus","Oligochaeta",2010,0,0,0,0,"Annelid"
"2354","Lumbriculus_variegatus","Oligochaeta",2012,0,0,0,0,"Annelid"
"2355","Lumbriculus_variegatus","Oligochaeta",2013,0,0,0,0,"Annelid"
"2356","Lumbriculus_variegatus","Oligochaeta",2014,0,0,0,0,"Annelid"
"2357","Lumbriculus_variegatus","Oligochaeta",2015,0,0,0,0,"Annelid"
"2358","Lumbriculus_variegatus","Oligochaeta",2016,0,0,0,0,"Annelid"
"2359","Lumbriculus_variegatus","Oligochaeta",2017,5,0,0,1.79175946922805,"Annelid"
"2360","Lumbriculus_variegatus","Oligochaeta",2020,0,0,0,0,"Annelid"
"2361","Lymnaea_sp.","Gastropoda",2010,256,0.02,2,5.54907608489522,"Mollusc"
"2362","Lymnaea_sp.","Gastropoda",2012,1220,0.03,3,7.1074254741107,"Mollusc"
"2363","Lymnaea_sp.","Gastropoda",2013,1037,0.03,3,6.94505106372583,"Mollusc"
"2364","Lymnaea_sp.","Gastropoda",2014,1082,0.03,3,6.98749024700099,"Mollusc"
"2365","Lymnaea_sp.","Gastropoda",2015,727,0.03,3,6.59030104819669,"Mollusc"
"2366","Lymnaea_sp.","Gastropoda",2016,739,0.03,3,6.60665018619822,"Mollusc"
"2367","Lymnaea_sp.","Gastropoda",2017,477,0.02,2,6.16961073249146,"Mollusc"
"2368","Lymnaea_sp.","Gastropoda",2020,581,0.02,2,6.36647044773144,"Mollusc"
"2369","Lymnaea_stagnalis","Gastropoda",2010,7,0,0,2.07944154167984,"Mollusc"
"2370","Lymnaea_stagnalis","Gastropoda",2012,34,0,0,3.55534806148941,"Mollusc"
"2371","Lymnaea_stagnalis","Gastropoda",2013,75,0,0,4.33073334028633,"Mollusc"
"2372","Lymnaea_stagnalis","Gastropoda",2014,12,0,0,2.56494935746154,"Mollusc"
"2373","Lymnaea_stagnalis","Gastropoda",2015,43,0,0,3.78418963391826,"Mollusc"
"2374","Lymnaea_stagnalis","Gastropoda",2016,62,0,0,4.14313472639153,"Mollusc"
"2375","Lymnaea_stagnalis","Gastropoda",2017,84,0,0,4.44265125649032,"Mollusc"
"2376","Lymnaea_stagnalis","Gastropoda",2020,72,0,0,4.29045944114839,"Mollusc"
"2377","Lymnaeidae_Gen._sp.","Gastropoda",2010,0,0,0,0,"Mollusc"
"2378","Lymnaeidae_Gen._sp.","Gastropoda",2012,0,0,0,0,"Mollusc"
"2379","Lymnaeidae_Gen._sp.","Gastropoda",2013,0,0,0,0,"Mollusc"
"2380","Lymnaeidae_Gen._sp.","Gastropoda",2014,0,0,0,0,"Mollusc"
"2381","Lymnaeidae_Gen._sp.","Gastropoda",2015,0,0,0,0,"Mollusc"
"2382","Lymnaeidae_Gen._sp.","Gastropoda",2016,0,0,0,0,"Mollusc"
"2383","Lymnaeidae_Gen._sp.","Gastropoda",2017,0,0,0,0,"Mollusc"
"2384","Lymnaeidae_Gen._sp.","Gastropoda",2020,4,0,0,1.6094379124341,"Mollusc"
"2385","Lype_reducta","Trichoptera",2010,5,0,0,1.79175946922805,"EPT"
"2386","Lype_reducta","Trichoptera",2012,1,0,0,0.693147180559945,"EPT"
"2387","Lype_reducta","Trichoptera",2013,0,0,0,0,"EPT"
"2388","Lype_reducta","Trichoptera",2014,2,0,0,1.09861228866811,"EPT"
"2389","Lype_reducta","Trichoptera",2015,3,0,0,1.38629436111989,"EPT"
"2390","Lype_reducta","Trichoptera",2016,0,0,0,0,"EPT"
"2391","Lype_reducta","Trichoptera",2017,0,0,0,0,"EPT"
"2392","Lype_reducta","Trichoptera",2020,0,0,0,0,"EPT"
"2393","Mesovelia_furcata","Hemiptera",2010,0,0,0,0,"Insect"
"2394","Mesovelia_furcata","Hemiptera",2012,0,0,0,0,"Insect"
"2395","Mesovelia_furcata","Hemiptera",2013,20,0,0,3.04452243772342,"Insect"
"2396","Mesovelia_furcata","Hemiptera",2014,0,0,0,0,"Insect"
"2397","Mesovelia_furcata","Hemiptera",2015,0,0,0,0,"Insect"
"2398","Mesovelia_furcata","Hemiptera",2016,0,0,0,0,"Insect"
"2399","Mesovelia_furcata","Hemiptera",2017,0,0,0,0,"Insect"
"2400","Mesovelia_furcata","Hemiptera",2020,0,0,0,0,"Insect"
"2401","Micrasema_setiferum_ssp.","Trichoptera",2010,44,0,0,3.80666248977032,"EPT"
"2402","Micrasema_setiferum_ssp.","Trichoptera",2012,754,0.02,2,6.62671774924902,"EPT"
"2403","Micrasema_setiferum_ssp.","Trichoptera",2013,97,0,0,4.58496747867057,"EPT"
"2404","Micrasema_setiferum_ssp.","Trichoptera",2014,538,0.02,2,6.289715570909,"EPT"
"2405","Micrasema_setiferum_ssp.","Trichoptera",2015,915,0.04,4,6.82001636467413,"EPT"
"2406","Micrasema_setiferum_ssp.","Trichoptera",2016,18,0,0,2.94443897916644,"EPT"
"2407","Micrasema_setiferum_ssp.","Trichoptera",2017,336,0.01,1,5.82008293035236,"EPT"
"2408","Micrasema_setiferum_ssp.","Trichoptera",2020,128,0,0,4.85981240436167,"EPT"
"2409","Micrasema_sp.","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"2410","Micrasema_sp.","Trichoptera",2012,0,0,0,0,"EPT"
"2411","Micrasema_sp.","Trichoptera",2013,0,0,0,0,"EPT"
"2412","Micrasema_sp.","Trichoptera",2014,3,0,0,1.38629436111989,"EPT"
"2413","Micrasema_sp.","Trichoptera",2015,0,0,0,0,"EPT"
"2414","Micrasema_sp.","Trichoptera",2016,0,0,0,0,"EPT"
"2415","Micrasema_sp.","Trichoptera",2017,0,0,0,0,"EPT"
"2416","Micrasema_sp.","Trichoptera",2020,3,0,0,1.38629436111989,"EPT"
"2417","Micronecta_minutissima","Hemiptera",2010,14,0,0,2.70805020110221,"Insect"
"2418","Micronecta_minutissima","Hemiptera",2012,8,0,0,2.19722457733622,"Insect"
"2419","Micronecta_minutissima","Hemiptera",2013,42,0,0,3.76120011569356,"Insect"
"2420","Micronecta_minutissima","Hemiptera",2014,1,0,0,0.693147180559945,"Insect"
"2421","Micronecta_minutissima","Hemiptera",2015,0,0,0,0,"Insect"
"2422","Micronecta_minutissima","Hemiptera",2016,0,0,0,0,"Insect"
"2423","Micronecta_minutissima","Hemiptera",2017,4,0,0,1.6094379124341,"Insect"
"2424","Micronecta_minutissima","Hemiptera",2020,0,0,0,0,"Insect"
"2425","Micronecta_sp.","Hemiptera",2010,0,0,0,0,"Insect"
"2426","Micronecta_sp.","Hemiptera",2012,1,0,0,0.693147180559945,"Insect"
"2427","Micronecta_sp.","Hemiptera",2013,0,0,0,0,"Insect"
"2428","Micronecta_sp.","Hemiptera",2014,180,0.01,1,5.19849703126583,"Insect"
"2429","Micronecta_sp.","Hemiptera",2015,11,0,0,2.484906649788,"Insect"
"2430","Micronecta_sp.","Hemiptera",2016,1,0,0,0.693147180559945,"Insect"
"2431","Micronecta_sp.","Hemiptera",2017,33,0,0,3.52636052461616,"Insect"
"2432","Micronecta_sp.","Hemiptera",2020,44,0,0,3.80666248977032,"Insect"
"2433","Micropterna_lateralis","Trichoptera",2010,0,0,0,0,"EPT"
"2434","Micropterna_lateralis","Trichoptera",2012,0,0,0,0,"EPT"
"2435","Micropterna_lateralis","Trichoptera",2013,0,0,0,0,"EPT"
"2436","Micropterna_lateralis","Trichoptera",2014,0,0,0,0,"EPT"
"2437","Micropterna_lateralis","Trichoptera",2015,0,0,0,0,"EPT"
"2438","Micropterna_lateralis","Trichoptera",2016,0,0,0,0,"EPT"
"2439","Micropterna_lateralis","Trichoptera",2017,0,0,0,0,"EPT"
"2440","Micropterna_lateralis","Trichoptera",2020,2,0,0,1.09861228866811,"EPT"
"2441","Micropterna_sequax","Trichoptera",2010,0,0,0,0,"EPT"
"2442","Micropterna_sequax","Trichoptera",2012,0,0,0,0,"EPT"
"2443","Micropterna_sequax","Trichoptera",2013,15,0,0,2.77258872223978,"EPT"
"2444","Micropterna_sequax","Trichoptera",2014,0,0,0,0,"EPT"
"2445","Micropterna_sequax","Trichoptera",2015,0,0,0,0,"EPT"
"2446","Micropterna_sequax","Trichoptera",2016,0,0,0,0,"EPT"
"2447","Micropterna_sequax","Trichoptera",2017,24,0,0,3.2188758248682,"EPT"
"2448","Micropterna_sequax","Trichoptera",2020,0,0,0,0,"EPT"
"2449","Microtendipes_chloris","Diptera",2010,0,0,0,0,"Insect"
"2450","Microtendipes_chloris","Diptera",2012,0,0,0,0,"Insect"
"2451","Microtendipes_chloris","Diptera",2013,0,0,0,0,"Insect"
"2452","Microtendipes_chloris","Diptera",2014,205,0.01,1,5.32787616878958,"Insect"
"2453","Microtendipes_chloris","Diptera",2015,0,0,0,0,"Insect"
"2454","Microtendipes_chloris","Diptera",2016,0,0,0,0,"Insect"
"2455","Microtendipes_chloris","Diptera",2017,0,0,0,0,"Insect"
"2456","Microtendipes_chloris","Diptera",2020,449,0.01,1,6.10924758276437,"Insect"
"2457","Microvelia_sp.","Hemiptera",2010,7,0,0,2.07944154167984,"Insect"
"2458","Microvelia_sp.","Hemiptera",2012,0,0,0,0,"Insect"
"2459","Microvelia_sp.","Hemiptera",2013,0,0,0,0,"Insect"
"2460","Microvelia_sp.","Hemiptera",2014,0,0,0,0,"Insect"
"2461","Microvelia_sp.","Hemiptera",2015,0,0,0,0,"Insect"
"2462","Microvelia_sp.","Hemiptera",2016,1,0,0,0.693147180559945,"Insect"
"2463","Microvelia_sp.","Hemiptera",2017,0,0,0,0,"Insect"
"2464","Microvelia_sp.","Hemiptera",2020,0,0,0,0,"Insect"
"2465","Molanna_angustata","Trichoptera",2010,43,0,0,3.78418963391826,"EPT"
"2466","Molanna_angustata","Trichoptera",2012,53,0,0,3.98898404656427,"EPT"
"2467","Molanna_angustata","Trichoptera",2013,87,0,0,4.47733681447821,"EPT"
"2468","Molanna_angustata","Trichoptera",2014,124,0,0,4.8283137373023,"EPT"
"2469","Molanna_angustata","Trichoptera",2015,33,0,0,3.52636052461616,"EPT"
"2470","Molanna_angustata","Trichoptera",2016,5,0,0,1.79175946922805,"EPT"
"2471","Molanna_angustata","Trichoptera",2017,41,0,0,3.73766961828337,"EPT"
"2472","Molanna_angustata","Trichoptera",2020,28,0,0,3.36729582998647,"EPT"
"2473","Molanna_sp.","Trichoptera",2010,1,0,0,0.693147180559945,"EPT"
"2474","Molanna_sp.","Trichoptera",2012,0,0,0,0,"EPT"
"2475","Molanna_sp.","Trichoptera",2013,0,0,0,0,"EPT"
"2476","Molanna_sp.","Trichoptera",2014,0,0,0,0,"EPT"
"2477","Molanna_sp.","Trichoptera",2015,0,0,0,0,"EPT"
"2478","Molanna_sp.","Trichoptera",2016,0,0,0,0,"EPT"
"2479","Molanna_sp.","Trichoptera",2017,0,0,0,0,"EPT"
"2480","Molanna_sp.","Trichoptera",2020,0,0,0,0,"EPT"
"2481","Muscidae_Gen._sp.","Diptera",2010,14,0,0,2.70805020110221,"Insect"
"2482","Muscidae_Gen._sp.","Diptera",2012,0,0,0,0,"Insect"
"2483","Muscidae_Gen._sp.","Diptera",2013,0,0,0,0,"Insect"
"2484","Muscidae_Gen._sp.","Diptera",2014,0,0,0,0,"Insect"
"2485","Muscidae_Gen._sp.","Diptera",2015,44,0,0,3.80666248977032,"Insect"
"2486","Muscidae_Gen._sp.","Diptera",2016,12,0,0,2.56494935746154,"Insect"
"2487","Muscidae_Gen._sp.","Diptera",2017,14,0,0,2.70805020110221,"Insect"
"2488","Muscidae_Gen._sp.","Diptera",2020,2,0,0,1.09861228866811,"Insect"
"2489","Musculium_lacustre","Bivalvia",2010,0,0,0,0,"Mollusc"
"2490","Musculium_lacustre","Bivalvia",2012,0,0,0,0,"Mollusc"
"2491","Musculium_lacustre","Bivalvia",2013,0,0,0,0,"Mollusc"
"2492","Musculium_lacustre","Bivalvia",2014,0,0,0,0,"Mollusc"
"2493","Musculium_lacustre","Bivalvia",2015,0,0,0,0,"Mollusc"
"2494","Musculium_lacustre","Bivalvia",2016,0,0,0,0,"Mollusc"
"2495","Musculium_lacustre","Bivalvia",2017,0,0,0,0,"Mollusc"
"2496","Musculium_lacustre","Bivalvia",2020,1,0,0,0.693147180559945,"Mollusc"
"2497","Mysidae_Gen._sp.","Mysida",2010,0,0,0,0,"Crustacea"
"2498","Mysidae_Gen._sp.","Mysida",2012,0,0,0,0,"Crustacea"
"2499","Mysidae_Gen._sp.","Mysida",2013,0,0,0,0,"Crustacea"
"2500","Mysidae_Gen._sp.","Mysida",2014,0,0,0,0,"Crustacea"
"2501","Mysidae_Gen._sp.","Mysida",2015,0,0,0,0,"Crustacea"
"2502","Mysidae_Gen._sp.","Mysida",2016,0,0,0,0,"Crustacea"
"2503","Mysidae_Gen._sp.","Mysida",2017,0,0,0,0,"Crustacea"
"2504","Mysidae_Gen._sp.","Mysida",2020,0,0,0,0,"Crustacea"
"2505","Mystacides_azurea","Trichoptera",2010,4,0,0,1.6094379124341,"EPT"
"2506","Mystacides_azurea","Trichoptera",2012,10,0,0,2.39789527279837,"EPT"
